the_geom,uid_merged,uid,idold,idagency,facname,addressnum,streetname,address,city,boro,borocode,zipcode,latitude,longitude,xcoord,ycoord,bin,bbl,commboard,council,censtract,nta,the_geom_webmercator,facgroup,facsubgrp,factype,capacity,util,captype,utilrate,area,areatype,proptype,optype,opname,opabbrev,overlevel,overagency,overabbrev,agencyjuris,datasource,dataname,dataurl,datadate,pgtable,facdomain
0101000020E610000077BD3445807D52C06CED7DAA0A5F4440,,129456,,NYCDPR: Q471,Hunter's Point South Park,2,Street,2 Street,Long Island City,Queens,4,11101,40.742513,-73.960954,995069.8695,209796.6826,,4000060001,402,26,100,QN31,0101000020110F0000FD2C39EF53685FC19EF74B10D9F95241,Parks and Plazas,Parks,Neighborhood Park,,,,,NYCDPR: 10.551,NYCDPR: Acres,City Owned,Public,NYC Department of Parks and Recreation,NYCDPR,NYCDPR: City,NYC Department of Parks and Recreation,NYCDPR,NYCDPR,"NYCDCAS;NYCDPR","NYCDCAS: City Owned and Leased Properties;NYCDPR: Parks Properties","NYCDCAS: http://www1.nyc.gov/site/planning/data-maps/open-data/dwn-colp.page;NYCDPR: https://data.cityofnewyork.us/City-Government/Parks-Properties/rjaj-zgq7/data","NYCDCAS: 2017-06-01;NYCDPR: 2017-12-21","dcas_facilities_colp;dpr_parksproperties","Parks, Gardens, and Historical Sites"
0101000020E6100000AB949EE9258152C0DB334B02D4564440,,50394,,,"Louis J Valentino,Jr Pk & Pier",104,Ferris Street,104 Ferris Street,Brooklyn,Brooklyn,3,11231,40.678345,-74.017939,979274.2107,186416.1625,3250655,3005950052,306,38,5300,BK33,0101000020110F000066EADBD1856E5FC1E5CC2931A5F05241,Parks and Plazas,Parks,Community Park,,,,,,,City Owned,Public,NYC Department of Parks and Recreation,NYCDPR,NYCDPR: City,NYC Department of Parks and Recreation,NYCDPR,NYCDPR,NYCDCAS,NYCDCAS: City Owned and Leased Properties,NYCDCAS: http://www1.nyc.gov/site/planning/data-maps/open-data/dwn-colp.page,NYCDCAS: 2017-06-01,dcas_facilities_colp,"Parks, Gardens, and Historical Sites"
0101000020E610000016C3D501107F52C0D8F4A0A014574440,,131287,,NYCDPR: B145,Thomas Greene Playground,225,Nevins Street,225 Nevins Street,Brooklyn,Brooklyn,3,11217,40.680317,-73.985352,988312.8313,187134.6535,,3004190001,306,33,11900,BK37,0101000020110F0000EBC37DEDFA6A5FC10158F98EEDF05241,Parks and Plazas,Parks,Community Park,,,,,NYCDPR: 2.544,NYCDPR: Acres,City Owned,Public,NYC Department of Parks and Recreation,NYCDPR,NYCDPR: City,NYC Department of Parks and Recreation,NYCDPR,NYCDPR,"NYCDCAS;NYCDPR","NYCDCAS: City Owned and Leased Properties;NYCDPR: Parks Properties","NYCDCAS: http://www1.nyc.gov/site/planning/data-maps/open-data/dwn-colp.page;NYCDPR: https://data.cityofnewyork.us/City-Government/Parks-Properties/rjaj-zgq7/data","NYCDCAS: 2017-06-01;NYCDPR: 2017-12-21","dcas_facilities_colp;dpr_parksproperties","Parks, Gardens, and Historical Sites"
0101000020E6100000CEFC6A0E107C52C018CE35CCD06A4440,,171112,,,Roger Morris Park,65,Jumel Terrace,65 Jumel Terrace,New York,Manhattan,1,10032,40.834497,-73.93848,1001274,243313,,1021090106,112,10,24301,MN36,0101000020110F00006369647CE2655FC13315AA240E075341,Parks and Plazas,Parks,Park,,,,,,,City Owned,Public,NYC Department of Parks and Recreation,NYCDPR,NYCDPR: City,NYC Department of Parks and Recreation,NYCDPR,NYCDPR,NYCDCAS,NYCDCAS: City Owned and Leased Properties,NYCDCAS: http://www1.nyc.gov/site/planning/data-maps/open-data/dwn-colp.page,NYCDCAS: 2017-06-01,dcas_facilities_colp,"Parks, Gardens, and Historical Sites"
0101000020E6100000BAD7497D597252C064B2B8FFC8564440,26365,90039,,NYCDPR: Q005,Baisley Pond Park,15-50,Sutphin Boulevard,15-50 Sutphin Boulevard,Jamaica,Queens,4,11434,40.678009,-73.786712,1043410.0701,186365.4117,"4442278;4527587",4122300001,412,28,28800,QN76,0101000020110F0000C5F141CD62555FC10DBAB0DC98F05241,Parks and Plazas,Parks,Community Park,,,,,NYCDPR: 111.152,NYCDPR: Acres,City Owned,Public,NYC Department of Parks and Recreation,NYCDPR,NYCDPR: City,NYC Department of Parks and Recreation,NYCDPR,NYCDPR,"NYCDCAS;NYCDPR","NYCDCAS: City Owned and Leased Properties;NYCDPR: Parks Properties","NYCDCAS: http://www1.nyc.gov/site/planning/data-maps/open-data/dwn-colp.page;NYCDPR: https://data.cityofnewyork.us/City-Government/Parks-Properties/rjaj-zgq7/data","NYCDCAS: 2017-06-01;NYCDPR: 2017-12-21","dcas_facilities_colp;dpr_parksproperties","Parks, Gardens, and Historical Sites"
0101000020E61000004D874ECFBB7752C08E3EE60302614440,,1131,,,Vest Pocket Park,98,Street,98 Street,East Elmhurst,Queens,4,11369,40.757874,-73.870838,1020033,215417,,4014270024,403,21,36100,QN27,0101000020110F0000C63D8504885E5FC197DFC55D0DFC5241,Parks and Plazas,Parks,Park,,,,,,,City Owned,Public,NYC Department of Parks and Recreation,NYCDPR,NYCDPR: City,NYC Department of Parks and Recreation,NYCDPR,NYCDPR,NYCDCAS,NYCDCAS: City Owned and Leased Properties,NYCDCAS: http://www1.nyc.gov/site/planning/data-maps/open-data/dwn-colp.page,NYCDCAS: 2017-06-01,dcas_facilities_colp,"Parks, Gardens, and Historical Sites"
0101000020E6100000C3BAF1EEC87952C05D50DF32A7634440,,116214,,,Woodtree Playground,19-60,37 Street,19-60 37 Street,Astoria,Queens,4,11105,40.77854,-73.902889,1011145.207,222934.7417,4016678,4008260006,401,22,10701,QN72,0101000020110F00003A372FFE03625FC163596FC204FF5241,Parks and Plazas,Parks,Park,,,,,,,City Owned,Public,NYC Department of Parks and Recreation,NYCDPR,NYCDPR: City,NYC Department of Parks and Recreation,NYCDPR,NYCDPR,NYCDCAS,NYCDCAS: City Owned and Leased Properties,NYCDCAS: http://www1.nyc.gov/site/planning/data-maps/open-data/dwn-colp.page,NYCDCAS: 2017-06-01,dcas_facilities_colp,"Parks, Gardens, and Historical Sites"
0101000020E6100000C0046EDDCD8752C0800F5EBBB4514440,,100793,,,Frmr Richmond Terr Storehouse,,,Richmond Terrace,Staten Island,Staten Island,5,10310,40.638328,-74.12194,950407,171860,,5001880033,501,49,13302,SI22,0101000020110F000073A38327D4795FC13094AE26E9EA5241,Parks and Plazas,Parks,Park,,,,,,,City Owned,Public,NYC Department of Parks and Recreation,NYCDPR,NYCDPR: City,NYC Department of Parks and Recreation,NYCDPR,NYCDPR,NYCDCAS,NYCDCAS: City Owned and Leased Properties,NYCDCAS: http://www1.nyc.gov/site/planning/data-maps/open-data/dwn-colp.page,NYCDCAS: 2017-06-01,dcas_facilities_colp,"Parks, Gardens, and Historical Sites"
0101000020E6100000BC404981057F52C0A5A31CCC26564440,76422,76448,,NYCDPR: B111,J.J. Byrne Playground,298,3 Street,298 3 Street,Brooklyn,Brooklyn,3,11215,40.673059,-73.984711,988491.1272,184490.2712,3021055,3009810001,306,39,13500,BK37,0101000020110F00006771B816E96A5FC16869EC38E3EF5241,Parks and Plazas,Parks,Neighborhood Park,,,,,NYCDPR: 3.326,NYCDPR: Acres,City Owned,Public,NYC Department of Parks and Recreation,NYCDPR,NYCDPR: City,NYC Department of Parks and Recreation,NYCDPR,NYCDPR,"NYCDCAS;NYCDPR","NYCDCAS: City Owned and Leased Properties;NYCDPR: Parks Properties","NYCDCAS: http://www1.nyc.gov/site/planning/data-maps/open-data/dwn-colp.page;NYCDPR: https://data.cityofnewyork.us/City-Government/Parks-Properties/rjaj-zgq7/data","NYCDCAS: 2017-06-01;NYCDPR: 2017-12-21","dcas_facilities_colp;dpr_parksproperties","Parks, Gardens, and Historical Sites"
0101000020E6100000E2E82ADD5D7C52C04DA1F31ABB5C4440,7501,7508,,NYCDPR: B114,Msgr. McGolrick Park,110,Russell Street,110 Russell Street,Brooklyn,Brooklyn,3,11222,40.72446,-73.943229,999985.7948,203222.0578,3338037,3026870001,301,33,59100,BK76,0101000020110F0000C99A64A666665FC174AFBA0842F75241,Parks and Plazas,Parks,Neighborhood Park,,,,,NYCDPR: 9.059,NYCDPR: Acres,City Owned,Public,NYC Department of Parks and Recreation,NYCDPR,NYCDPR: City,NYC Department of Parks and Recreation,NYCDPR,NYCDPR,"NYCDCAS;NYCDPR","NYCDCAS: City Owned and Leased Properties;NYCDPR: Parks Properties","NYCDCAS: http://www1.nyc.gov/site/planning/data-maps/open-data/dwn-colp.page;NYCDPR: https://data.cityofnewyork.us/City-Government/Parks-Properties/rjaj-zgq7/data","NYCDCAS: 2017-06-01;NYCDPR: 2017-12-21","dcas_facilities_colp;dpr_parksproperties","Parks, Gardens, and Historical Sites"
0101000020E6100000A14B38F4167152C049A0C1A6CE634440,,156222,,,Parks Park Addition Northern,38,Road,38 Road,,Queens,4,,40.779744,-73.767026,1048771.9194,223444.4007,4557869,4080690001,411,19,99705,QN47,0101000020110F00002EC862F13E535FC1F8C24D0231FF5241,Parks and Plazas,Parks,Park,,,,,,,City Owned,Public,NYC Department of Parks and Recreation,NYCDPR,NYCDPR: City,NYC Department of Parks and Recreation,NYCDPR,NYCDPR,NYCDCAS,NYCDCAS: City Owned and Leased Properties,NYCDCAS: http://www1.nyc.gov/site/planning/data-maps/open-data/dwn-colp.page,NYCDCAS: 2017-06-01,dcas_facilities_colp,"Parks, Gardens, and Historical Sites"
0101000020E610000035D07CCEDD7A52C0DC82A5BA80514440,,180486,,NYCDPR: B236,Glenwood Playground,5818,Farragut Road,5818 Farragut Road,Brooklyn,Brooklyn,3,11234,40.636741,-73.919788,1006512.404,171268.3759,,3079780250,318,45,94402,BK58,0101000020110F000097A2384ADA635FC17C5810F3AEEA5241,Parks and Plazas,Parks,Neighborhood Park,,,,,NYCDPR: 1.420,NYCDPR: Acres,City Owned,Public,NYC Department of Parks and Recreation,NYCDPR,NYCDPR: City,NYC Department of Parks and Recreation,NYCDPR,NYCDPR,"NYCDCAS;NYCDPR","NYCDCAS: City Owned and Leased Properties;NYCDPR: Parks Properties","NYCDCAS: http://www1.nyc.gov/site/planning/data-maps/open-data/dwn-colp.page;NYCDPR: https://data.cityofnewyork.us/City-Government/Parks-Properties/rjaj-zgq7/data","NYCDCAS: 2017-06-01;NYCDPR: 2017-12-21","dcas_facilities_colp;dpr_parksproperties","Parks, Gardens, and Historical Sites"
0101000020E610000092EA3BBF288052C0B22FD978B0614440,,115780,,,Pier 83- Circle Line,,,West 43 Street,New York,Manhattan,1,10036,40.763198,-74.002487,983561.1311,217330.3363,,1011070014,104,3,12900,MN15,0101000020110F0000ABCCE5CAD76C5FC12FCCC1FAD0FC5241,Parks and Plazas,Parks,Park,,,,,,,City Owned,Public,NYC Department of Parks and Recreation,NYCDPR,NYCDPR: City,NYC Department of Parks and Recreation,NYCDPR,NYCDPR,NYCDCAS,NYCDCAS: City Owned and Leased Properties,NYCDCAS: http://www1.nyc.gov/site/planning/data-maps/open-data/dwn-colp.page,NYCDCAS: 2017-06-01,dcas_facilities_colp,"Parks, Gardens, and Historical Sites"
0101000020E610000056F2B1BB408A52C03946B247A8434440,,113859,,NYCDPR: R165,Blueberry Park,,,Blueberry Lane,Staten Island,Staten Island,5,10312,40.528573,-74.160201,939715.0132,131890.7229,,5054200012,503,51,15603,SI54,0101000020110F0000EF20FFF3FC7D5FC1C583634033DB5241,Parks and Plazas,Parks,Neighborhood Park,,,,,NYCDPR: 0.725,NYCDPR: Acres,City Owned,Public,NYC Department of Parks and Recreation,NYCDPR,NYCDPR: City,NYC Department of Parks and Recreation,NYCDPR,NYCDPR,"NYCDCAS;NYCDPR","NYCDCAS: City Owned and Leased Properties;NYCDPR: Parks Properties","NYCDCAS: http://www1.nyc.gov/site/planning/data-maps/open-data/dwn-colp.page;NYCDPR: https://data.cityofnewyork.us/City-Government/Parks-Properties/rjaj-zgq7/data","NYCDCAS: 2017-06-01;NYCDPR: 2017-12-21","dcas_facilities_colp;dpr_parksproperties","Parks, Gardens, and Historical Sites"
0101000020E610000049F59D5F947B52C048179B560A6D4440,,193834,,,West 186th Basketball Court,556,West  186 Street,556 West  186 Street,New York,Manhattan,1,10033,40.851878,-73.930931,1003358,249647,,1021570045,112,10,26900,MN35,0101000020110F00008E50F06510655FC1AE9B3A8C8D095341,Parks and Plazas,Parks,Park,,,,,,,City Owned,Public,NYC Department of Parks and Recreation,NYCDPR,NYCDPR: City,NYC Department of Parks and Recreation,NYCDPR,NYCDPR,NYCDCAS,NYCDCAS: City Owned and Leased Properties,NYCDCAS: http://www1.nyc.gov/site/planning/data-maps/open-data/dwn-colp.page,NYCDCAS: 2017-06-01,dcas_facilities_colp,"Parks, Gardens, and Historical Sites"
0101000020E6100000469737876B7652C03E0801F912684440,"129616;140448;148491",129595,,,Pugsley's Creek Park,,,,Bronx,Bronx,2,,40.813079,-73.850313,1025685,235539,,"2034590026;2034600023;2034800001;2034800070",,18,400,,0101000020110F000023C43CCF4C5C5FC140F53275FA035341,Parks and Plazas,Parks,Park,,,,,,,City Owned,Public,NYC Department of Parks and Recreation,NYCDPR,NYCDPR: City,NYC Department of Parks and Recreation,NYCDPR,NYCDPR,NYCDCAS,NYCDCAS: City Owned and Leased Properties,NYCDCAS: http://www1.nyc.gov/site/planning/data-maps/open-data/dwn-colp.page,NYCDCAS: 2017-06-01,dcas_facilities_colp,"Parks, Gardens, and Historical Sites"
0101000020E6100000C4B0C398F47F52C089B48D3F51594440,"121563;155714;160293;122632;160136;161634;31275;54267;45967",121551,,,Brooklyn Bridge Park,146,Furman Street,146 Furman Street,Brooklyn,Brooklyn,3,11201,40.697792,-73.999304,984442.9999,193500.9999,,"3000010001;3000160001;3000250012;3000260001;3001990003;3001990100;3002450015;3002450029",302,1,900,MN25,0101000020110F00006113C8357F6C5FC19DA28BEE6EF35241,Parks and Plazas,Parks,City-State Park,,,,,BBPC: 85.000,BBPC: Acres,,Public,Brooklyn Bridge Park Corporation,BBPC,BBPC: City-State,Brooklyn Bridge Park Corporation,BBPC,,BBPC,BBPC: Selected Facilities and Program Sites Database,BBPC: http://www1.nyc.gov/site/planning/data-maps/open-data/dwn-selfac.page,BBPC: 2015-03-01,bbpc_facilities_sfpsd,"Parks, Gardens, and Historical Sites"
0101000020E6100000CC6262F3716E52C0B306EFAB725F4440,75446,104725,,,Creedmoor Farm Park,74-03,Commonwealth Boulevard,74-03 Commonwealth Boulevard,Bellerose,Queens,4,11426,40.745687,-73.725705,1060254.3787,211069.606,"4438378;4572346","4084010001;4084010150",413,23,156700,QN43,0101000020110F0000092B18FCC04E5FC1F65A3AA74DFA5241,Parks and Plazas,Parks,Park,,,,,,,City Owned,Public,NYC Department of Parks and Recreation,NYCDPR,NYCDPR: City,NYC Department of Parks and Recreation,NYCDPR,NYCDPR,NYCDCAS,NYCDCAS: City Owned and Leased Properties,NYCDCAS: http://www1.nyc.gov/site/planning/data-maps/open-data/dwn-colp.page,NYCDCAS: 2017-06-01,dcas_facilities_colp,"Parks, Gardens, and Historical Sites"
0101000020E6100000EA9788B7CE6F52C05EF7562426624440,,58756,,,Old Oak Pond Addition,,,Douglaston Parkway,Little Neck,Queens,4,11363,40.766789,-73.746992,1054334,218740,,4080920001,411,19,147900,QN45,0101000020110F00003BD9346611515FC11B3597ED54FD5241,Parks and Plazas,Parks,Park,,,,,,,City Owned,Public,NYC Department of Parks and Recreation,NYCDPR,NYCDPR: City,NYC Department of Parks and Recreation,NYCDPR,NYCDPR,NYCDCAS,NYCDCAS: City Owned and Leased Properties,NYCDCAS: http://www1.nyc.gov/site/planning/data-maps/open-data/dwn-colp.page,NYCDCAS: 2017-06-01,dcas_facilities_colp,"Parks, Gardens, and Historical Sites"
0101000020E6100000058C2E6F0E7452C081ED60C43E694440,,113244,,,Bicentennial Veterans Park Add,,,Shore Drive,Bronx,Bronx,2,10465,40.822228,-73.813381,1035901,238892,,2054870115,210,13,13800,BX52,0101000020110F00009A4525FF48585FC16295C8E54A055341,Parks and Plazas,Parks,Park,,,,,,,City Owned,Public,NYC Department of Parks and Recreation,NYCDPR,NYCDPR: City,NYC Department of Parks and Recreation,NYCDPR,NYCDPR,NYCDCAS,NYCDCAS: City Owned and Leased Properties,NYCDCAS: http://www1.nyc.gov/site/planning/data-maps/open-data/dwn-colp.page,NYCDCAS: 2017-06-01,dcas_facilities_colp,"Parks, Gardens, and Historical Sites"
0101000020E61000008A213999B86F52C0B13385CE6B544440,158927,112532,,NYCDPR: Q008,Brookville Park,,,Brookville Boulevard,Rosedale,Queens,4,11422,40.65954,-73.745642,1054821.3183,179666.882,,4135380003,413,31,65400,QN05,0101000020110F0000CAD233D4EB505FC1C6A77A36F3ED5241,Parks and Plazas,Parks,Community Park,,,,,NYCDPR: 88.842,NYCDPR: Acres,City Owned,Public,NYC Department of Parks and Recreation,NYCDPR,NYCDPR: City,NYC Department of Parks and Recreation,NYCDPR,"NYCDEP;NYCDPR","NYCDCAS;NYCDPR","NYCDCAS: City Owned and Leased Properties;NYCDPR: Parks Properties","NYCDCAS: http://www1.nyc.gov/site/planning/data-maps/open-data/dwn-colp.page;NYCDPR: https://data.cityofnewyork.us/City-Government/Parks-Properties/rjaj-zgq7/data","NYCDCAS: 2017-06-01;NYCDPR: 2017-12-21","dcas_facilities_colp;dpr_parksproperties","Parks, Gardens, and Historical Sites"
0101000020E610000058AA0B78997952C04CDE0033DF6F4440,"32608;50009;72052;72140",167959,,,Old Fort #4 Park,,,Webb Avenue,Bronx,Bronx,2,10468,40.873999,-73.899992,1011908,257715,,"2032490056;2032500200;2032500210;2032500220;2032500230",208,14,26702,BX28,0101000020110F00009808A95EB3615FC1AA436791BB0C5341,Parks and Plazas,Parks,Park,,,,,,,City Owned,Public,NYC Department of Parks and Recreation,NYCDPR,NYCDPR: City,NYC Department of Parks and Recreation,NYCDPR,NYCDPR,NYCDCAS,NYCDCAS: City Owned and Leased Properties,NYCDCAS: http://www1.nyc.gov/site/planning/data-maps/open-data/dwn-colp.page,NYCDCAS: 2017-06-01,dcas_facilities_colp,"Parks, Gardens, and Historical Sites"
0101000020E610000054E23AC6157D52C03123BC3D08614440,,10007,,,Southtown Commons,40,River Road,40 River Road,New York,Manhattan,1,10044,40.758064,-73.954454,996868,215462.9999,,1013730001,108,5,23801,MN31,0101000020110F000028AF500A9F675FC134EED25814FC5241,Parks and Plazas,Parks,City-State Park,,,,,RIOC: 0.380,RIOC: Acres,City Owned,Public,Roosevelt Island Operating Corporation,RIOC,RIOC: State,Roosevelt Island Operating Corporation,RIOC,"NYCDEP;NYCDOE;NYCFDNY","NYCDCAS;RIOC","NYCDCAS: City Owned and Leased Properties;RIOC: Selected Facilities and Program Sites Database","NYCDCAS: http://www1.nyc.gov/site/planning/data-maps/open-data/dwn-colp.page;RIOC: http://www1.nyc.gov/site/planning/data-maps/open-data/dwn-selfac.page","NYCDCAS: 2017-06-01;RIOC: 2015-03-01","dcas_facilities_colp;rioc_facilities_sfpsd","Parks, Gardens, and Historical Sites"
0101000020E61000007E8D2441B88552C041B96DDFA3484440,"111502;111521;124991;124997;125002;125063;125075;125124;125125;125128;125129;125130;125133;140441;149874;169805;43205;55802",111322,,,Fd Roosevelt Boardwalk & Beach,,,Patterson Avenue,Staten Island,Staten Island,5,10305,40.567501,-74.089371,959420,146045,,"5038330001;5038330002;5038330003;5038330015;5038330030;5038330050;5038330100;5038330500;5038510010;5038510040;5038510050;5038680001;5038680021;5038680060;5038790001;5038790002;5038930001;5038930300;5038930500",595,50,11202,SI45,0101000020110F00001CF162C349765FC132C7C2FCC4E05241,Parks and Plazas,Parks,Park,,,,,,,City Owned,Public,NYC Department of Parks and Recreation,NYCDPR,NYCDPR: City,NYC Department of Parks and Recreation,NYCDPR,NYCDPR,NYCDCAS,NYCDCAS: City Owned and Leased Properties,NYCDCAS: http://www1.nyc.gov/site/planning/data-maps/open-data/dwn-colp.page,NYCDCAS: 2017-06-01,dcas_facilities_colp,"Parks, Gardens, and Historical Sites"
0101000020E610000096B1A19BFD7E52C04E5E64027E594440,,91355,,,Trinity Park,180,Sands Street,180 Sands Street,Brooklyn,Brooklyn,3,11201,40.699158,-73.984229,988623,193999,,3000890001,302,33,2300,BK38,0101000020110F0000C8A0BCACDB6A5FC129350513A1F35241,Parks and Plazas,Parks,Park,,,,,,,City Owned,Public,NYC Department of Parks and Recreation,NYCDPR,NYCDPR: City,NYC Department of Parks and Recreation,NYCDPR,NYCDPR,NYCDCAS,NYCDCAS: City Owned and Leased Properties,NYCDCAS: http://www1.nyc.gov/site/planning/data-maps/open-data/dwn-colp.page,NYCDCAS: 2017-06-01,dcas_facilities_colp,"Parks, Gardens, and Historical Sites"
0101000020E61000006475ABE7A47F52C0098CF50D4C524440,,79035,,,Park,,,New Utrecht Avenue,Brooklyn,Brooklyn,3,11219,40.642946,-73.99444,985793,173519,,3055910075,312,39,11200,BK34,0101000020110F0000A72678D8F76B5FC18358FD8492EB5241,Parks and Plazas,Parks,Park,,,,,,,City Owned,Public,NYC Department of Parks and Recreation,NYCDPR,NYCDPR: City,NYC Department of Parks and Recreation,NYCDPR,NYCDPR,NYCDCAS,NYCDCAS: City Owned and Leased Properties,NYCDCAS: http://www1.nyc.gov/site/planning/data-maps/open-data/dwn-colp.page,NYCDCAS: 2017-06-01,dcas_facilities_colp,"Parks, Gardens, and Historical Sites"
0101000020E6100000B24813EF008052C018B5FB55805B4440,,125712,,,Columbus Park,55,Mulberry Street,55 Mulberry Street,New York,Manhattan,1,10013,40.714854,-74.000057,984234.2519,199717.1433,1079269,1001650001,103,1,2900,MN27,0101000020110F0000DF8D7D2A946C5FC1AF85364FE1F55241,Parks and Plazas,Parks,Park,,,,,,,City Owned,Public,NYC Department of Parks and Recreation,NYCDPR,NYCDPR: City,NYC Department of Parks and Recreation,NYCDPR,NYCDPR,NYCDCAS,NYCDCAS: City Owned and Leased Properties,NYCDCAS: http://www1.nyc.gov/site/planning/data-maps/open-data/dwn-colp.page,NYCDCAS: 2017-06-01,dcas_facilities_colp,"Parks, Gardens, and Historical Sites"
0101000020E6100000FC372F4E7C7D52C00CC85EEFFE584440,,91641,,NYCDPR: B105,Taaffe Playground,390,Park Avenue,390 Park Avenue,Brooklyn,Brooklyn,3,11205,40.69528,-73.960712,995144.6402,192588.3219,,3018960030,303,33,19100,BK69,0101000020110F0000E4681B334D685FC14A8BA6B912F35241,Parks and Plazas,Parks,Neighborhood Park,,,,,NYCDPR: 1.839,NYCDPR: Acres,City Owned,Public,NYC Department of Parks and Recreation,NYCDPR,NYCDPR: City,NYC Department of Parks and Recreation,NYCDPR,NYCDPR,"NYCDCAS;NYCDPR","NYCDCAS: City Owned and Leased Properties;NYCDPR: Parks Properties","NYCDCAS: http://www1.nyc.gov/site/planning/data-maps/open-data/dwn-colp.page;NYCDPR: https://data.cityofnewyork.us/City-Government/Parks-Properties/rjaj-zgq7/data","NYCDCAS: 2017-06-01;NYCDPR: 2017-12-21","dcas_facilities_colp;dpr_parksproperties","Parks, Gardens, and Historical Sites"
0101000020E610000074B680D07A7752C0F37519FED3594440,,115056,,,Queens Communication Office,83-98,Forest Parkway,83-98 Forest Parkway,Ridgewood,Queens,4,11385,40.701782,-73.866871,1021163.1796,194982.5943,4558625,4038660070,482,30,64102,QN99,0101000020110F0000A66CD69D195E5FC1D8A6D16501F45241,Parks and Plazas,Parks,Regional Park,,,,,,,City Owned,Public,NYC Department of Parks and Recreation,NYCDPR,NYCDPR: City,NYC Department of Parks and Recreation,NYCDPR,NYCDPR,NYCDCAS,NYCDCAS: City Owned and Leased Properties,NYCDCAS: http://www1.nyc.gov/site/planning/data-maps/open-data/dwn-colp.page,NYCDCAS: 2017-06-01,dcas_facilities_colp,"Parks, Gardens, and Historical Sites"
0101000020E6100000001E51A1BA7D52C06EF7729F1C574440,,160149,,,Lowry Triangle,,,Underhill Avenue,Brooklyn,Brooklyn,3,11238,40.680561,-73.964516,994092,187225,,3011230001,308,35,20300,BK64,0101000020110F0000FB488110B7685FC1669B4083F6F05241,Parks and Plazas,Parks,Park,,,,,,,City Owned,Public,NYC Department of Parks and Recreation,NYCDPR,NYCDPR: City,NYC Department of Parks and Recreation,NYCDPR,NYCDPR,NYCDCAS,NYCDCAS: City Owned and Leased Properties,NYCDCAS: http://www1.nyc.gov/site/planning/data-maps/open-data/dwn-colp.page,NYCDCAS: 2017-06-01,dcas_facilities_colp,"Parks, Gardens, and Historical Sites"
0101000020E61000005AD8D30E7F7A52C065506D70226C4440,,144754,,,Jerome Playground South,,,Jerome Avenue,Bronx,Bronx,2,10457,40.844801,-73.914005,1008043,247073,,2028470008,204,14,22702,BX41,0101000020110F0000FBB68A5939635FC1F956962E89085341,Parks and Plazas,Parks,Park,,,,,,,City Owned,Public,NYC Department of Parks and Recreation,NYCDPR,NYCDPR: City,NYC Department of Parks and Recreation,NYCDPR,NYCDPR,NYCDCAS,NYCDCAS: City Owned and Leased Properties,NYCDCAS: http://www1.nyc.gov/site/planning/data-maps/open-data/dwn-colp.page,NYCDCAS: 2017-06-01,dcas_facilities_colp,"Parks, Gardens, and Historical Sites"
0101000020E6100000A165DD3F167452C0778368AD68694440,113245,113252,,NYCDPR: X191A,Bicentennial Veterans Memorial Park,,,Shore Drive,Bronx,Bronx,2,10465,40.823507,-73.813858,1035768.055,239357.6083,,2054870044,210,13,13800,BX52,0101000020110F00004ACB814556585FC11FC838EF79055341,Parks and Plazas,Parks,Neighborhood Park,,,,,NYCDPR: 9.515,NYCDPR: Acres,City Owned,Public,NYC Department of Parks and Recreation,NYCDPR,NYCDPR: City,NYC Department of Parks and Recreation,NYCDPR,NYCDPR,"NYCDCAS;NYCDPR","NYCDCAS: City Owned and Leased Properties;NYCDPR: Parks Properties","NYCDCAS: http://www1.nyc.gov/site/planning/data-maps/open-data/dwn-colp.page;NYCDPR: https://data.cityofnewyork.us/City-Government/Parks-Properties/rjaj-zgq7/data","NYCDCAS: 2017-06-01;NYCDPR: 2017-12-21","dcas_facilities_colp;dpr_parksproperties","Parks, Gardens, and Historical Sites"
0101000020E6100000C4E9245B5D7752C011363CBD52564440,107576,107587,,NYCDPR: B380,Robert E. Venable Park,1411,Sutter Avenue,1411 Sutter Avenue,Brooklyn,Brooklyn,3,11208,40.6744,-73.865073,1021677.0552,185007.4974,3414987,3042560001,305,42,120000,BK82,0101000020110F00004BC61494E75D5FC1F9C6CA6D14F05241,Parks and Plazas,Parks,Neighborhood Park,,,,,NYCDPR: 2.951,NYCDPR: Acres,City Owned,Public,NYC Department of Parks and Recreation,NYCDPR,NYCDPR: City,NYC Department of Parks and Recreation,NYCDPR,NYCDPR,"NYCDCAS;NYCDPR","NYCDCAS: City Owned and Leased Properties;NYCDPR: Parks Properties","NYCDCAS: http://www1.nyc.gov/site/planning/data-maps/open-data/dwn-colp.page;NYCDPR: https://data.cityofnewyork.us/City-Government/Parks-Properties/rjaj-zgq7/data","NYCDCAS: 2017-06-01;NYCDPR: 2017-12-21","dcas_facilities_colp;dpr_parksproperties","Parks, Gardens, and Historical Sites"
